Tanggal,Jam,Hari,Kategori,Menu,Harga,HPP,Qty,Omset,Profit,Hari_Angka,Is_Weekend
2025-06-29,11,Sunday,Snack,Croissant.css,25000,10000,1,25000,15000,6,1
2025-06-29,11,Sunday,Minuman,Cookies & Cache Frappe,38000,14500,2,76000,47000,6,1
2025-06-29,11,Sunday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,6,1
2025-06-29,11,Sunday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,6,1
2025-06-29,12,Sunday,Minuman,Cookies & Cache Frappe,38000,14500,2,76000,47000,6,1
2025-06-29,12,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,2,56000,37000,6,1
2025-06-29,12,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,6,1
2025-06-29,12,Sunday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,6,1
2025-06-29,12,Sunday,Minuman,Matcha Learning,30000,11000,1,30000,19000,6,1
2025-06-29,12,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,2,76000,46000,6,1
2025-06-29,12,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,6,1
2025-06-29,12,Sunday,Minuman,Java Chip Frappe,35000,11000,2,70000,48000,6,1
2025-06-29,12,Sunday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,3,105000,66000,6,1
2025-06-29,12,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,6,1
2025-06-29,12,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,6,1
2025-06-29,12,Sunday,Makanan,Sate Ayam Serverless,30000,12000,3,90000,54000,6,1
2025-06-29,12,Sunday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,6,1
2025-06-29,14,Sunday,Makanan,Sate Ayam Serverless,30000,12000,2,60000,36000,6,1
2025-06-29,14,Sunday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,2,70000,44000,6,1
2025-06-29,14,Sunday,Makanan,Chicken Teriyaki Repo,32000,12500,3,96000,58500,6,1
2025-06-29,14,Sunday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,6,1
2025-06-29,14,Sunday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,6,1
2025-06-29,14,Sunday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,6,1
2025-06-29,14,Sunday,Snack,Token Onion Rings,20000,6000,1,20000,14000,6,1
2025-06-29,14,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,6,1
2025-06-29,14,Sunday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,6,1
2025-06-29,14,Sunday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,6,1
2025-06-29,15,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,2,76000,46000,6,1
2025-06-29,15,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,6,1
2025-06-29,15,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,6,1
2025-06-29,15,Sunday,Snack,Token Onion Rings,20000,6000,1,20000,14000,6,1
2025-06-29,15,Sunday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,6,1
2025-06-29,15,Sunday,Snack,Cireng Open Source,18000,5000,1,18000,13000,6,1
2025-06-29,15,Sunday,Snack,Token Onion Rings,20000,6000,3,60000,42000,6,1
2025-06-29,16,Sunday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,6,1
2025-06-29,16,Sunday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,6,1
2025-06-29,16,Sunday,Snack,Token Onion Rings,20000,6000,1,20000,14000,6,1
2025-06-29,16,Sunday,Makanan,Fish & Chips.py,40000,16000,2,80000,48000,6,1
2025-06-29,17,Sunday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,6,1
2025-06-29,17,Sunday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,6,1
2025-06-29,17,Sunday,Snack,Cireng Open Source,18000,5000,1,18000,13000,6,1
2025-06-29,18,Sunday,Snack,Token Onion Rings,20000,6000,3,60000,42000,6,1
2025-06-29,18,Sunday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,6,1
2025-06-29,18,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,6,1
2025-06-29,18,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,6,1
2025-06-29,18,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,6,1
2025-06-29,19,Sunday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,6,1
2025-06-29,19,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,6,1
2025-06-29,19,Sunday,Snack,Potato Wedges Widget,24000,8000,2,48000,32000,6,1
2025-06-29,19,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,6,1
2025-06-29,19,Sunday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,6,1
2025-06-29,19,Sunday,Snack,Full Stack Platter API,35000,14000,3,105000,63000,6,1
2025-06-29,19,Sunday,Snack,Firewall Nachos (Pedas),28000,11000,3,84000,51000,6,1
2025-06-29,19,Sunday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,6,1
2025-06-29,19,Sunday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,6,1
2025-06-29,19,Sunday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,6,1
2025-06-29,20,Sunday,Snack,Croissant.css,25000,10000,1,25000,15000,6,1
2025-06-29,20,Sunday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,6,1
2025-06-29,20,Sunday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,6,1
2025-06-29,20,Sunday,Minuman,Null Pointer Americano,22000,4500,3,66000,52500,6,1
2025-06-29,20,Sunday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,6,1
2025-06-29,20,Sunday,Minuman,Cloud Macchiato 200 OK,35000,12000,2,70000,46000,6,1
2025-06-29,20,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,6,1
2025-06-29,20,Sunday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,6,1
2025-06-29,21,Sunday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,6,1
2025-06-29,21,Sunday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,6,1
2025-06-29,21,Sunday,Minuman,Cyberpunk Cold Brew,30000,9000,2,60000,42000,6,1
2025-06-29,21,Sunday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,6,1
2025-06-29,21,Sunday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,6,1
2025-06-29,22,Sunday,Minuman,Cloud Macchiato 200 OK,35000,12000,2,70000,46000,6,1
2025-06-29,22,Sunday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,6,1
2025-06-29,22,Sunday,Minuman,Lychee-nux Tea,25000,8000,2,50000,34000,6,1
2025-06-29,22,Sunday,Snack,Croissant.css,25000,10000,1,25000,15000,6,1
2025-06-29,22,Sunday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,6,1
2025-06-29,22,Sunday,Snack,Croissant.css,25000,10000,1,25000,15000,6,1
2025-06-30,8,Monday,Minuman,Latte.js,28000,9500,1,28000,18500,0,0
2025-06-30,8,Monday,Minuman,Latte.js,28000,9500,1,28000,18500,0,0
2025-06-30,8,Monday,Minuman,Cloud Macchiato 200 OK,35000,12000,2,70000,46000,0,0
2025-06-30,8,Monday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,0,0
2025-06-30,8,Monday,Minuman,Single Thread Espresso,15000,3500,2,30000,23000,0,0
2025-06-30,9,Monday,Minuman,Latte.js,28000,9500,1,28000,18500,0,0
2025-06-30,9,Monday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,0,0
2025-06-30,9,Monday,Minuman,Latte.js,28000,9500,2,56000,37000,0,0
2025-06-30,9,Monday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,0,0
2025-06-30,10,Monday,Minuman,Matcha Learning,30000,11000,1,30000,19000,0,0
2025-06-30,11,Monday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,0,0
2025-06-30,11,Monday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,0,0
2025-06-30,11,Monday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,0,0
2025-06-30,12,Monday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,2,70000,44000,0,0
2025-06-30,12,Monday,Snack,Cireng Open Source,18000,5000,1,18000,13000,0,0
2025-06-30,12,Monday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,0,0
2025-06-30,12,Monday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,0,0
2025-06-30,12,Monday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,0,0
2025-06-30,12,Monday,Makanan,Sate Ayam Serverless,30000,12000,3,90000,54000,0,0
2025-06-30,12,Monday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,0,0
2025-06-30,12,Monday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,0,0
2025-06-30,12,Monday,Makanan,Chicken Teriyaki Repo,32000,12500,3,96000,58500,0,0
2025-06-30,13,Monday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,0,0
2025-06-30,13,Monday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,0,0
2025-06-30,13,Monday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,2,70000,44000,0,0
2025-06-30,13,Monday,Snack,Token Onion Rings,20000,6000,2,40000,28000,0,0
2025-06-30,13,Monday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,0,0
2025-06-30,13,Monday,Makanan,Fish & Chips.py,40000,16000,2,80000,48000,0,0
2025-06-30,13,Monday,Minuman,Blue Screen Lemonade (Seger),24000,6000,2,48000,36000,0,0
2025-06-30,13,Monday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,0,0
2025-06-30,14,Monday,Snack,French Fries.zip,22000,7500,1,22000,14500,0,0
2025-06-30,14,Monday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,0,0
2025-06-30,14,Monday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,0,0
2025-06-30,14,Monday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,0,0
2025-06-30,15,Monday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,0,0
2025-06-30,16,Monday,Snack,Firewall Nachos (Pedas),28000,11000,3,84000,51000,0,0
2025-06-30,16,Monday,Snack,Token Onion Rings,20000,6000,2,40000,28000,0,0
2025-06-30,16,Monday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,0,0
2025-06-30,16,Monday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,0,0
2025-06-30,17,Monday,Snack,Potato Wedges Widget,24000,8000,2,48000,32000,0,0
2025-06-30,17,Monday,Minuman,Git Push Espresso (Double Shot),25000,5000,2,50000,40000,0,0
2025-06-30,18,Monday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,0,0
2025-06-30,18,Monday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,0,0
2025-06-30,18,Monday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,0,0
2025-06-30,18,Monday,Snack,Cireng Open Source,18000,5000,2,36000,26000,0,0
2025-06-30,18,Monday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,0,0
2025-06-30,19,Monday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,0,0
2025-06-30,19,Monday,Snack,Full Stack Platter API,35000,14000,2,70000,42000,0,0
2025-06-30,19,Monday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,0,0
2025-06-30,19,Monday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,0,0
2025-06-30,19,Monday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,0,0
2025-06-30,19,Monday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,0,0
2025-06-30,19,Monday,Snack,Token Onion Rings,20000,6000,1,20000,14000,0,0
2025-06-30,20,Monday,Snack,Token Onion Rings,20000,6000,1,20000,14000,0,0
2025-06-30,20,Monday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,0,0
2025-06-30,20,Monday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,0,0
2025-06-30,20,Monday,Snack,Full Stack Platter API,35000,14000,3,105000,63000,0,0
2025-06-30,20,Monday,Minuman,Null Pointer Americano,22000,4500,2,44000,35000,0,0
2025-06-30,20,Monday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,0,0
2025-06-30,20,Monday,Snack,Token Onion Rings,20000,6000,3,60000,42000,0,0
2025-06-30,20,Monday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,0,0
2025-06-30,22,Monday,Snack,Token Onion Rings,20000,6000,3,60000,42000,0,0
2025-06-30,22,Monday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,0,0
2025-06-30,22,Monday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,0,0
2025-06-30,22,Monday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,0,0
2025-07-01,9,Tuesday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,1,0
2025-07-01,9,Tuesday,Minuman,Kopi Gula Aren Python,20000,7000,3,60000,39000,1,0
2025-07-01,9,Tuesday,Minuman,Single Thread Espresso,15000,3500,2,30000,23000,1,0
2025-07-01,9,Tuesday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,1,0
2025-07-01,9,Tuesday,Minuman,Latte.js,28000,9500,1,28000,18500,1,0
2025-07-01,9,Tuesday,Minuman,Cyberpunk Cold Brew,30000,9000,2,60000,42000,1,0
2025-07-01,9,Tuesday,Minuman,Latte.js,28000,9500,1,28000,18500,1,0
2025-07-01,10,Tuesday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,1,0
2025-07-01,10,Tuesday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,1,0
2025-07-01,10,Tuesday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,1,0
2025-07-01,11,Tuesday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,2,90000,54000,1,0
2025-07-01,11,Tuesday,Minuman,Matcha Learning,30000,11000,1,30000,19000,1,0
2025-07-01,11,Tuesday,Makanan,Chicken Teriyaki Repo,32000,12500,2,64000,39000,1,0
2025-07-01,11,Tuesday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,1,0
2025-07-01,11,Tuesday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,1,0
2025-07-01,11,Tuesday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,1,0
2025-07-01,11,Tuesday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,1,0
2025-07-01,12,Tuesday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,1,0
2025-07-01,12,Tuesday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,1,0
2025-07-01,12,Tuesday,Makanan,Sate Ayam Serverless,30000,12000,3,90000,54000,1,0
2025-07-01,12,Tuesday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,3,165000,90000,1,0
2025-07-01,13,Tuesday,Minuman,Java Chip Frappe,35000,11000,3,105000,72000,1,0
2025-07-01,13,Tuesday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,1,0
2025-07-01,13,Tuesday,Minuman,Matcha Learning,30000,11000,2,60000,38000,1,0
2025-07-01,13,Tuesday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,1,0
2025-07-01,14,Tuesday,Minuman,Matcha Learning,30000,11000,1,30000,19000,1,0
2025-07-01,14,Tuesday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,1,0
2025-07-01,14,Tuesday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,1,0
2025-07-01,15,Tuesday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,1,0
2025-07-01,16,Tuesday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,1,0
2025-07-01,16,Tuesday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,1,0
2025-07-01,18,Tuesday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,1,0
2025-07-01,18,Tuesday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,1,0
2025-07-01,18,Tuesday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,1,0
2025-07-01,19,Tuesday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,1,0
2025-07-01,19,Tuesday,Snack,Cireng Open Source,18000,5000,1,18000,13000,1,0
2025-07-01,19,Tuesday,Snack,Token Onion Rings,20000,6000,2,40000,28000,1,0
2025-07-01,19,Tuesday,Snack,French Fries.zip,22000,7500,1,22000,14500,1,0
2025-07-01,19,Tuesday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,1,0
2025-07-01,19,Tuesday,Minuman,Cloud Macchiato 200 OK,35000,12000,3,105000,69000,1,0
2025-07-01,20,Tuesday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,1,0
2025-07-01,20,Tuesday,Minuman,Cookies & Cache Frappe,38000,14500,2,76000,47000,1,0
2025-07-01,20,Tuesday,Makanan,Mie Goreng .NET Framework,28000,9500,3,84000,55500,1,0
2025-07-01,20,Tuesday,Snack,Firewall Nachos (Pedas),28000,11000,2,56000,34000,1,0
2025-07-01,20,Tuesday,Snack,Cireng Open Source,18000,5000,1,18000,13000,1,0
2025-07-01,21,Tuesday,Snack,Croissant.css,25000,10000,2,50000,30000,1,0
2025-07-01,21,Tuesday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,1,0
2025-07-01,21,Tuesday,Snack,Token Onion Rings,20000,6000,1,20000,14000,1,0
2025-07-01,21,Tuesday,Snack,French Fries.zip,22000,7500,2,44000,29000,1,0
2025-07-01,21,Tuesday,Minuman,Latte.js,28000,9500,1,28000,18500,1,0
2025-07-01,21,Tuesday,Minuman,Null Pointer Americano,22000,4500,2,44000,35000,1,0
2025-07-01,21,Tuesday,Snack,Cireng Open Source,18000,5000,2,36000,26000,1,0
2025-07-01,21,Tuesday,Minuman,Single Thread Espresso,15000,3500,2,30000,23000,1,0
2025-07-01,21,Tuesday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,1,0
2025-07-01,21,Tuesday,Minuman,Latte.js,28000,9500,1,28000,18500,1,0
2025-07-01,22,Tuesday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,1,0
2025-07-01,22,Tuesday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,1,0
2025-07-01,22,Tuesday,Minuman,Single Thread Espresso,15000,3500,2,30000,23000,1,0
2025-07-02,8,Wednesday,Snack,Token Onion Rings,20000,6000,1,20000,14000,2,0
2025-07-02,8,Wednesday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,2,0
2025-07-02,8,Wednesday,Minuman,Lychee-nux Tea,25000,8000,2,50000,34000,2,0
2025-07-02,9,Wednesday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,2,0
2025-07-02,10,Wednesday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,2,0
2025-07-02,10,Wednesday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,2,0
2025-07-02,10,Wednesday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,2,0
2025-07-02,10,Wednesday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,2,0
2025-07-02,10,Wednesday,Minuman,Blue Screen Lemonade (Seger),24000,6000,2,48000,36000,2,0
2025-07-02,10,Wednesday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,2,0
2025-07-02,10,Wednesday,Minuman,Latte.js,28000,9500,1,28000,18500,2,0
2025-07-02,10,Wednesday,Minuman,Matcha Learning,30000,11000,1,30000,19000,2,0
2025-07-02,10,Wednesday,Minuman,Cloud Macchiato 200 OK,35000,12000,2,70000,46000,2,0
2025-07-02,10,Wednesday,Minuman,Single Thread Espresso,15000,3500,3,45000,34500,2,0
2025-07-02,11,Wednesday,Makanan,Spaghetti Code (Bug Free),38000,15000,2,76000,46000,2,0
2025-07-02,11,Wednesday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,2,0
2025-07-02,11,Wednesday,Minuman,Ruby on Rose Tea,26000,7500,3,78000,55500,2,0
2025-07-02,11,Wednesday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,2,0
2025-07-02,11,Wednesday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,2,0
2025-07-02,11,Wednesday,Makanan,Mie Goreng .NET Framework,28000,9500,2,56000,37000,2,0
2025-07-02,11,Wednesday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,2,0
2025-07-02,12,Wednesday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,2,0
2025-07-02,12,Wednesday,Minuman,Git Push Espresso (Double Shot),25000,5000,2,50000,40000,2,0
2025-07-02,12,Wednesday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,2,0
2025-07-02,12,Wednesday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,2,0
2025-07-02,12,Wednesday,Minuman,Ruby on Rose Tea,26000,7500,3,78000,55500,2,0
2025-07-02,12,Wednesday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,2,90000,54000,2,0
2025-07-02,12,Wednesday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,2,0
2025-07-02,13,Wednesday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,2,0
2025-07-02,13,Wednesday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,2,0
2025-07-02,13,Wednesday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,2,0
2025-07-02,13,Wednesday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,2,0
2025-07-02,13,Wednesday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,2,0
2025-07-02,13,Wednesday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,2,0
2025-07-02,13,Wednesday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,2,0
2025-07-02,13,Wednesday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,2,0
2025-07-02,13,Wednesday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,2,0
2025-07-02,14,Wednesday,Makanan,Sate Ayam Serverless,30000,12000,3,90000,54000,2,0
2025-07-02,14,Wednesday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,2,0
2025-07-02,14,Wednesday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,2,0
2025-07-02,14,Wednesday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,2,0
2025-07-02,14,Wednesday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,2,0
2025-07-02,14,Wednesday,Snack,Cireng Open Source,18000,5000,1,18000,13000,2,0
2025-07-02,14,Wednesday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,2,0
2025-07-02,15,Wednesday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,2,0
2025-07-02,16,Wednesday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,2,0
2025-07-02,17,Wednesday,Snack,Cireng Open Source,18000,5000,2,36000,26000,2,0
2025-07-02,17,Wednesday,Snack,Croissant.css,25000,10000,1,25000,15000,2,0
2025-07-02,19,Wednesday,Snack,Croissant.css,25000,10000,2,50000,30000,2,0
2025-07-02,19,Wednesday,Makanan,Fish & Chips.py,40000,16000,2,80000,48000,2,0
2025-07-02,19,Wednesday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,2,0
2025-07-02,19,Wednesday,Snack,Token Onion Rings,20000,6000,1,20000,14000,2,0
2025-07-02,20,Wednesday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,2,0
2025-07-02,20,Wednesday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,3,165000,90000,2,0
2025-07-02,20,Wednesday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,2,0
2025-07-02,20,Wednesday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,2,0
2025-07-02,20,Wednesday,Snack,Token Onion Rings,20000,6000,1,20000,14000,2,0
2025-07-02,20,Wednesday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,2,0
2025-07-02,20,Wednesday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,2,0
2025-07-02,20,Wednesday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,2,0
2025-07-02,20,Wednesday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,2,0
2025-07-02,20,Wednesday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,2,0
2025-07-02,20,Wednesday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,2,90000,54000,2,0
2025-07-02,20,Wednesday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,2,0
2025-07-02,21,Wednesday,Snack,Token Onion Rings,20000,6000,1,20000,14000,2,0
2025-07-02,21,Wednesday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,2,0
2025-07-02,21,Wednesday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,2,0
2025-07-02,21,Wednesday,Minuman,Latte.js,28000,9500,2,56000,37000,2,0
2025-07-02,21,Wednesday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,2,0
